"Count","Name","Price","I purchased this phone and didn't work","Review","Quantity","Brand","Brand_Number"
"4652","Motorola Droid 2 A955 Verizon Phone 5MP Cam, WiFi, GPS, Bluetooth","82","5","I ordered this as a replacement phone/upgrade for my wife. The phone arrived 2 days ahead of what was predicted. There was very little wear evident any where on it. It works as advertised and she was extremely happy with it. $40.00 is a lot better than $500.00 for a smart phone these days. Everything works 4.0!!!!! Very very happy with this purchase!!!","502","Motorola","6"
"4653","Motorola Droid 2 A955 Verizon Phone 5MP Cam, WiFi, GPS, Bluetooth","82","4","Good","502","Motorola","6"
"4654","Motorola Droid 2 A955 Verizon Phone 5MP Cam, WiFi, GPS, Bluetooth","82","5","I tried this phone for the first time last month after wanting it since the summer of 2010.This phone is truly remarkable for a device of its age, it still manages to be simple and innovative while being cool and edgy.It manages to fit in perfectly, despite its age, with Androids newest generation of flagship high-spec phones.I wish Android still made phones with QWERTY keyboards :c","502","Motorola","6"
"4655","Motorola Droid 2 A955 Verizon Phone 5MP Cam, WiFi, GPS, Bluetooth","82","5","Ordered this from exchange club! Product was shipped super fast! Received it in chicago from Florida in 2 day or less! Responded quickly to preorder Q's. Product was as described and in great condition. Also they had powered it up and connected it to verizon to ensure it worked. A++ - I had no issue putting it on page plus at all. AAA+(I got one from zaarn first and had to ship back, it was a mislabeled A956, it will not work right without a sim)","502","Motorola","6"
"4656","Motorola Droid 2 A955 Verizon Phone 5MP Cam, WiFi, GPS, Bluetooth","82","5","EXELENTE","502","Motorola","6"
"4657","Motorola Droid 2 A955 Verizon Phone 5MP Cam, WiFi, GPS, Bluetooth","82","5","Cheapcellphonereplacement, delivered late. THE CHARGER DOESN'T WORK! The battery dies quick. And when i opened the package the phone wasn't wrapped or in a box; Envelope. I just got it today and ugh i already know I'm going to have a hard time:/","502","Motorola","6"
"4658","Motorola Droid 2 A955 Verizon Phone 5MP Cam, WiFi, GPS, Bluetooth","82","5","Nice","502","Motorola","6"
"4659","Motorola Droid 2 A955 Verizon Phone 5MP Cam, WiFi, GPS, Bluetooth","82","1","Garbage phone","502","Motorola","6"
"4660","Motorola Droid 2 A955 Verizon Phone 5MP Cam, WiFi, GPS, Bluetooth","82","1","Worked fine for like a month before the touch screen detection stopped working. I would have to take out the battery and put it back in until one day that wouldn't even work. It's a piece of crap phone & there's so many others online with the same problem, don't waste your cash","502","Motorola","6"
"4661","Motorola Droid 2 A955 Verizon Phone 5MP Cam, WiFi, GPS, Bluetooth","82","5","Fast service but really dont like the phone.","502","Motorola","6"
"4662","Motorola Droid 2 A955 Verizon Phone 5MP Cam, WiFi, GPS, Bluetooth","82","5","The phone is great, just what I needed out of a Motorola. The real reason I gave 5 stars is for the seller. The package came days before it was listed to and neatly packaged within its box which, for me, is a great way to get me to come back for future purchases. A+++++","502","Motorola","6"
"4663","Motorola Droid 2 A955 Verizon Phone 5MP Cam, WiFi, GPS, Bluetooth","82","5","This phone has everything I wanted in a phone.Easy to figure out and use.No problems so far and I like being able to get the apps I use most often and the pictures with my contacts is awesome. I really enjoy this phone.","502","Motorola","6"
"4664","Motorola Droid 2 A955 Verizon Phone 5MP Cam, WiFi, GPS, Bluetooth","82","5","I bought this phone because I was tired of my Samsung Fascinate, a feature phone that does whatever it wants, whenever it wants, but I was not yet eligible for an upgrade. This is my first smartphone, and I love it! It is super easy to operate. I rarely have a problem going on the Internet. I use Swype for text messaging, which I like so much better than regular typing. The camera isn't great, but it's a phone. I didn't buy it to take pictures! I'm very happy with it. It was much cheaper than buying a newer model at full price!","502","Motorola","6"
"4665","Motorola Droid 2 A955 Verizon Phone 5MP Cam, WiFi, GPS, Bluetooth","82","5","Great product, had a couple of issues but were dealt with by seller immediately within 24 hrs. Should meet more needs than I thought I could use.","502","Motorola","6"
"4666","Motorola Droid 2 A955 Verizon Phone 5MP Cam, WiFi, GPS, Bluetooth","82","4","the device fills its purpose well. I had a question about the product and what was included so I contacted the Seller directly. They were great to work with and answered my questions easily. One small caution is that some of the pictures for the product were not produced by the seller and thus not 100% accurate. For example one pic shows the manuals included but they were not in the box. The Seller explained that they buy in bulk etc so they do not always have the manuals. The information and operating instructions are available on line so it is not much of an issue.","502","Motorola","6"
"4667","Motorola Droid 2 A955 Verizon Phone 5MP Cam, WiFi, GPS, Bluetooth","82","4","I bought this Phone for my son, and he loves it. Great Phone at a great price! Happy with purchase!The only thing we didn't like is it didn't come with an SM card.","502","Motorola","6"
"4668","Motorola Droid 2 A955 Verizon Phone 5MP Cam, WiFi, GPS, Bluetooth","82","3","Overall I like this phone. With the help of some great free apps it is very versatile. It has worked well for the time I have had it (2 months). The downside is the battery life (less than 8 hrs); weight and the fact that it is difficult (slow) to turn on and reluctant to turn off. I have tried to shut it down at night only to find it still on in the morning with the battery depleted. I don't understand why selecting SHUT DOWN followed by a confirmation that it is shutting down doesn't turn it off!","502","Motorola","6"
"4669","Motorola Droid 2 A955 Verizon Phone 5MP Cam, WiFi, GPS, Bluetooth","82","5","When I first got I couldn't figure out how to use it. It said I needed to activate it and when i tried it asked for a phone number..but I found out how to reset it to factory settings. This one and my finacee`s r2d2 version. Thats the only reason I didnt rate these a 5. Other than that These phones are wonderful.","502","Motorola","6"
"4670","Motorola Droid 2 A955 Verizon Phone 5MP Cam, WiFi, GPS, Bluetooth","82","1","I had it less than a week. I carry it in a leather belt pouch. The casing around the usb port cracked in less than a week. There Is a short in the keyboard and the phone occasionally starts freaking out when I use it to text. So, I am pretty sure I will have to replace it soon. My old droid lasted nearly three years. This one lasted less than a month. A P.O.S.","502","Motorola","6"
"4671","Motorola Droid 2 A955 Verizon Phone 5MP Cam, WiFi, GPS, Bluetooth","82","5","when i got the phone to begin with the battery wasn't a hundred percent effective, but i wrote a review and they contacted me about the battery. i can honestly say myself that this company and product is worth it. mainly cause the people do actually help you if anything is wrong. its the first time ive been contacted by a seller. GREAT SERVICE! thank youJRC","502","Motorola","6"
"4672","Motorola Droid 2 A955 Verizon Phone 5MP Cam, WiFi, GPS, Bluetooth","82","5","This phone was great a replacement phone when my husband dropped his galaxy. It worked very well with Verizon and it came as stated in the sellers notes. It had light scratches but worked perfectly for his needs. We used it for a while until my husband got his new phone and then gave it to our kids so they could use it as a wifi phone. When they got new ones I gave it to my sister because she needed a phone. She loved it and still uses it!","502","Motorola","6"
"4673","Motorola Droid 2 A955 Verizon Phone 5MP Cam, WiFi, GPS, Bluetooth","82","1","The phone did not work at all! It had a ghost and was typing and carrying out functions without me doing anything to it. Very Bad purchase","502","Motorola","6"
"4674","Motorola Droid 2 A955 Verizon Phone 5MP Cam, WiFi, GPS, Bluetooth","82","5","awesome phone, came in great condition, i passed it to my cousin and it still is working properly as how i got it!","502","Motorola","6"
"4675","Motorola Droid 2 A955 Verizon Phone 5MP Cam, WiFi, GPS, Bluetooth","82","1","Insanely stupid slow shipping. Took seller a week after collecting my money to ship phone. Then I go get my account transferred to it, yup. Its not 4g like said and apparently has a broken antenna because will not come off of 1x network. Verizon told me was probably broken antenna. $80 down drain. Just a great big go F yourself to another hard working person. Thaks a lot!!!!!!!!","502","Motorola","6"
"4676","Motorola Droid 2 A955 Verizon Phone 5MP Cam, WiFi, GPS, Bluetooth","82","4","It's not a new phone but it's functional for what it is.","502","Motorola","6"
"4677","Motorola Droid 2 A955 Verizon Phone 5MP Cam, WiFi, GPS, Bluetooth","82","2","Love that it had a pull out keyboard but the battery didn't last long after a few months and it started having issued after the few months of use.","502","Motorola","6"
"4678","Motorola Droid 2 A955 Verizon Phone 5MP Cam, WiFi, GPS, Bluetooth","82","5","Awesome, but doesn't work here.","502","Motorola","6"
"4679","Motorola Droid 2 A955 Verizon Phone 5MP Cam, WiFi, GPS, Bluetooth","82","1","The touchscreen hardly ever worked. I will not get another motorola.","502","Motorola","6"
